building_id,building_name,ward,area,year_built,inspection_date,condition,risk_level,recommended_action
5749790d-01a9-488b-a279-9d2103c8ada8,Building 758 CHS,Vartak Nagar,Sector 15,2018,2024-06-12,Good,Safe,Monitor
40ca996b-86d8-4e2c-9381-95093a5f4d07,Building 759 CHS,Mumbra,Sector 15,1998,2021-10-23,Fair,C3,Repair
15956c0e-9815-4525-8d91-c665e1a6a1ff,Building 760 CHS,Vartak Nagar,Sector 3,2025,2025-03-02,Good,Safe,Monitor
9c8fed9c-01c3-4795-9914-c88e3afe485c,Building 761 CHS,Lokmanya-Savarkar Nagar,Sector 11,1998,2025-08-04,Good,C2B,Repair
10b9443a-6974-4287-b104-db1db678a6b8,Building 762 CHS,Vartak Nagar,Sector 8,2002,2018-02-09,Poor,Safe,Monitor
42d89a62-5c11-43ab-9f31-f04033100a37,Building 763 CHS,Uthalsar,Sector 18,1986,2021-11-01,Fair,Safe,Monitor
5730e6c3-5115-4e0e-93ad-cf91ad7e3dae,Building 764 CHS,Vartak Nagar,Sector 6,1972,2024-06-07,Dilapidated,C2A,Evacuate
7b5ec0b8-cbd0-42f3-9103-ea780fe9aad3,Building 765 CHS,Vartak Nagar,Sector 7,1974,2020-09-18,Dilapidated,C1,Demolish
61992f26-af66-4f87-8dcd-9908d553ac6d,Building 766 CHS,Majiwada-Manpada,Sector 5,1979,2024-12-08,Poor,C2A,Evacuate
951cd4ee-b85b-4902-87e7-81a7e8cfbdbf,Building 767 CHS,Mumbra,Sector 20,1963,2025-06-10,Poor,C1,Demolish
66564092-fb84-42c1-ad9b-a80e7f4aff05,Building 768 CHS,Mumbra,Sector 12,1950,2018-06-23,Dilapidated,C2B,Repair
545c1253-2750-43c2-a865-5f084d09c4f7,Building 769 CHS,Vartak Nagar,Sector 16,1990,2024-06-11,Fair,C2B,Repair
7708dd28-5c23-4b62-a00f-a4d977ead785,Building 770 CHS,Kalwa,Sector 8,1973,2021-02-21,Fair,C3,Repair
14fa17d8-a930-4378-a13b-3236fab5c02e,Building 771 CHS,Kalwa,Sector 16,2023,2023-11-24,Good,Safe,Monitor
59a8227c-390c-4b64-900d-487aff4f9cf4,Building 772 CHS,Kalwa,Sector 6,2019,2021-11-23,Good,Safe,Monitor
5663bf6e-35b9-4069-b336-fcb983ec0948,Building 773 CHS,Diva,Sector 15,2008,2025-10-31,Fair,Safe,Monitor
bb7b9524-3bdb-4053-8538-1b92b4ae4bb6,Building 774 CHS,Kalwa,Sector 19,1990,2020-05-13,Good,Safe,Monitor
0f645711-1e8b-4b51-a6dc-56d19ebf9e4d,Building 775 CHS,Wagle Estate,Sector 18,1962,2020-11-29,Poor,C2B,Repair
f92fb1d1-cfcd-43f3-90bf-c6299590c1d0,Building 776 CHS,Majiwada-Manpada,Sector 12,1983,2024-11-16,Poor,C2A,Evacuate
e903c7c5-5695-4b12-b2b8-6c0da0b02120,Building 777 CHS,Majiwada-Manpada,Sector 12,1973,2025-11-10,Dilapidated,C2A,Evacuate
26a0bb80-7adc-49c7-aaba-d8554719fbcb,Building 778 CHS,Lokmanya-Savarkar Nagar,Sector 4,2001,2019-06-22,Fair,Safe,Monitor
4ddaec24-8455-422d-8ee9-ddeb978ba118,Building 779 CHS,Lokmanya-Savarkar Nagar,Sector 5,1984,2022-04-10,Fair,C2B,Repair
2fa6eb69-72f9-401d-96c4-8fdc4e8c4937,Building 780 CHS,Mumbra,Sector 5,1969,2022-09-23,Dilapidated,C1,Demolish
c4d09be6-29e7-43d9-9b14-45ff672f8a3b,Building 781 CHS,Mumbra,Sector 10,2016,2021-07-17,Good,Safe,Monitor
12706f47-2867-41ab-8d4e-6e5ab3965627,Building 782 CHS,Uthalsar,Sector 6,1982,2022-06-20,Dilapidated,C2B,Repair
9142cac2-52ce-4825-8d12-15964729a733,Building 783 CHS,Uthalsar,Sector 15,1957,2025-01-23,Poor,C2A,Evacuate
1da28f75-f5de-41ca-a719-0df4f68f1dd2,Building 784 CHS,Vartak Nagar,Sector 12,1992,2024-04-02,Fair,Safe,Monitor
f3ead6a5-ed53-4631-8997-5dc72bdec3c0,Building 785 CHS,Lokmanya-Savarkar Nagar,Sector 19,1952,2025-08-15,Dilapidated,C2A,Evacuate
c0771f6d-0745-4dc3-82c3-4afa343cabe0,Building 786 CHS,Wagle Estate,Sector 10,2023,2024-01-15,Good,Safe,Monitor
5d95d1e2-cfe3-4e55-9d91-81e6844b1dc7,Building 787 CHS,Uthalsar,Sector 13,1995,2023-01-05,Fair,Safe,Monitor
97b2e2b0-c747-4324-a318-9f2949fb9f25,Building 788 CHS,Majiwada-Manpada,Sector 14,1986,2019-11-18,Fair,C2B,Repair
ed26d11f-86fe-4706-b74a-b3a9421da257,Building 789 CHS,Wagle Estate,Sector 11,2023,2023-02-11,Good,Safe,Monitor
1cb2f582-d9a0-4a2e-b88a-50d2b8300181,Building 790 CHS,Vartak Nagar,Sector 20,1979,2025-12-19,Poor,C2B,Repair
540fe5fc-7b71-4a90-b680-b4b6ae9f5a4d,Building 791 CHS,Diva,Sector 15,2000,2022-01-27,Fair,Safe,Monitor
3bffec19-baf3-42d5-8c07-ef9230c9babe,Building 792 CHS,Lokmanya-Savarkar Nagar,Sector 9,2002,2019-05-28,Fair,C3,Repair
4585323c-175b-41aa-92b0-171fa3573b3c,Building 793 CHS,Uthalsar,Sector 16,1960,2019-01-27,Poor,C2A,Evacuate
c5076cda-7843-4ede-952c-a455f6c49bd7,Building 794 CHS,Diva,Sector 3,2020,2022-06-15,Good,Safe,Monitor
c0e67fcf-0496-4f2d-a508-19763875100e,Building 795 CHS,Kalwa,Sector 10,1963,2025-05-06,Poor,C1,Demolish
dd0314aa-606f-4d63-a308-12efdd09ba0b,Building 796 CHS,Wagle Estate,Sector 5,1979,2025-01-10,Poor,C2A,Evacuate
96de4f84-984d-4226-860e-7ec2a65a4c9d,Building 797 CHS,Naupada-Kopri,Sector 12,2017,2018-04-28,Good,Safe,Monitor
8242961b-38c2-4521-8402-53a3d3264554,Building 798 CHS,Vartak Nagar,Sector 18,1991,2024-01-24,Good,Safe,Monitor
77155a9c-b63c-4cae-9080-c12c712b1ba3,Building 799 CHS,Diva,Sector 6,2006,2025-10-28,Good,Safe,Monitor
76dd6f78-4fd9-4de6-8b21-e948c06cd2e1,Building 800 CHS,Kalwa,Sector 17,2025,2025-01-28,Good,Safe,Monitor
3829f6fc-d9f4-4274-b38b-ebeed18f2c5b,Building 801 CHS,Mumbra,Sector 18,2018,2021-11-23,Good,Safe,Monitor
387d5a52-3087-453b-b233-7425b11dfdf3,Building 802 CHS,Kalwa,Sector 9,1979,2022-02-07,Fair,C2A,Evacuate
0c607b28-9733-4d24-9932-71699cdb1ce0,Building 803 CHS,Majiwada-Manpada,Sector 10,1969,2019-07-13,Poor,C1,Demolish
6da3bce3-81c8-4bb5-a22a-c1f5b7f3de22,Building 804 CHS,Mumbra,Sector 16,2010,2025-09-18,Good,Safe,Monitor
0986bb5e-60ca-45c2-9d7f-baeb9dc602cf,Building 805 CHS,Lokmanya-Savarkar Nagar,Sector 1,1988,2021-04-14,Fair,Safe,Monitor
c08bb5ac-49c9-4224-a89f-61d8109aabe1,Building 806 CHS,Diva,Sector 14,2020,2022-08-14,Good,Safe,Monitor
9b8b5afa-a56d-47d0-83dc-d2337a5d0c86,Building 807 CHS,Kalwa,Sector 13,2000,2025-03-30,Fair,C3,Repair
0c2dee08-2a31-4f5d-85ff-54dfdad53e6c,Building 808 CHS,Diva,Sector 20,1978,2020-09-08,Poor,C2A,Evacuate
3e800216-331e-4125-b06f-497e4590d20d,Building 809 CHS,Kalwa,Sector 7,1984,2021-01-06,Poor,C2B,Repair
90d0d80d-8564-4ef4-8f8b-edebf33ac07e,Building 810 CHS,Mumbra,Sector 20,1958,2025-02-21,Poor,C2A,Evacuate
5468149c-da1f-426e-8aa6-4fd7a954d91b,Building 811 CHS,Mumbra,Sector 7,2007,2024-12-25,Good,Safe,Monitor
4c111d20-9105-46a9-b37d-3066ba7b864e,Building 812 CHS,Naupada-Kopri,Sector 6,1991,2024-01-01,Fair,Safe,Monitor
384f2f7c-cc27-411e-9f83-24fe67d879ad,Building 813 CHS,Naupada-Kopri,Sector 8,1963,2022-12-01,Poor,C1,Demolish
a0b99d80-771d-408d-8741-0883b3ccd31c,Building 814 CHS,Kalwa,Sector 10,1961,2021-11-01,Poor,C2A,Evacuate
45580a1f-72e6-4905-98f9-affbce3e152c,Building 815 CHS,Naupada-Kopri,Sector 11,2013,2023-03-15,Fair,Safe,Monitor
7d9152aa-c137-4604-b43d-48a2e9d39d19,Building 816 CHS,Vartak Nagar,Sector 13,1960,2018-08-18,Fair,C3,Repair
de13cb2d-bbfb-441a-a36b-41244ff8dbe3,Building 817 CHS,Kalwa,Sector 1,1959,2020-10-21,Dilapidated,C1,Demolish
7c3982c7-e605-4558-8048-23d21e8732fd,Building 818 CHS,Mumbra,Sector 8,1965,2022-04-26,Fair,C2B,Repair
ed37499e-1738-46a8-b358-4b28a7f0c86a,Building 819 CHS,Diva,Sector 7,1954,2019-01-20,Poor,C2B,Repair
cf3573b9-ed4b-43c0-aba8-7bdd1d632e1d,Building 820 CHS,Majiwada-Manpada,Sector 6,2010,2021-07-02,Good,Safe,Monitor
cbb5197a-ce21-4185-8ed1-d151b79c0357,Building 821 CHS,Vartak Nagar,Sector 16,1955,2019-05-16,Dilapidated,C2B,Repair
a5a21741-ea01-4fa6-a120-afb1c6f6f43c,Building 822 CHS,Lokmanya-Savarkar Nagar,Sector 4,1988,2025-06-23,Fair,C3,Repair
107b230a-44f3-4ebd-b214-6d1dc09fda78,Building 823 CHS,Vartak Nagar,Sector 19,1980,2019-11-17,Dilapidated,C2A,Evacuate
32c337dc-01c3-46af-9375-6997cff29b68,Building 824 CHS,Mumbra,Sector 20,1965,2018-06-22,Poor,C2A,Evacuate
7c52a4fb-564f-4996-ab3c-c307328e5282,Building 825 CHS,Mumbra,Sector 3,1969,2019-10-08,Poor,C1,Demolish
2f323081-ba5e-4566-bec7-7dd2fa95749f,Building 826 CHS,Naupada-Kopri,Sector 2,1993,2025-01-04,Poor,C2B,Repair
d5b14756-1586-442a-b112-bb7f7ecb094e,Building 827 CHS,Wagle Estate,Sector 16,1995,2019-03-16,Good,C3,Repair
78d6cbb5-f47e-4c8d-9925-f55c7c6bcde3,Building 828 CHS,Majiwada-Manpada,Sector 15,1979,2025-03-25,Poor,C2B,Repair
662cd7a7-97e8-4f16-941c-2aa5e016d760,Building 829 CHS,Wagle Estate,Sector 9,1974,2026-02-15,Poor,C2A,Evacuate
2d2061b2-0f6a-45d5-b97a-f2b639495db4,Building 830 CHS,Diva,Sector 16,1955,2021-04-22,Dilapidated,C2A,Evacuate
a8de93db-58b2-4425-a35d-7830347925e1,Building 831 CHS,Mumbra,Sector 9,1974,2021-08-18,Dilapidated,C2B,Repair
25fc5d2b-bd8e-424d-82ee-313a4b50858e,Building 832 CHS,Wagle Estate,Sector 15,2020,2023-12-16,Good,Safe,Monitor
da8f2931-667f-49a3-97a9-4d5e6102dc17,Building 833 CHS,Naupada-Kopri,Sector 17,1987,2023-02-03,Good,Safe,Monitor
0a8f016e-b001-4824-bb35-66417f6828a6,Building 834 CHS,Majiwada-Manpada,Sector 20,1998,2024-12-13,Good,C3,Repair
3ceae54a-5acc-4e74-a3e8-fc701e726227,Building 835 CHS,Kalwa,Sector 7,1980,2024-01-17,Poor,C1,Demolish
2b5ba1c9-5074-44ba-b160-6f5d7a0f9ee4,Building 836 CHS,Wagle Estate,Sector 20,2017,2024-03-08,Good,Safe,Monitor
2f946a2b-d6bb-44c9-ab76-b622710fa4c6,Building 837 CHS,Uthalsar,Sector 17,1986,2019-03-29,Fair,Safe,Monitor
ba0ea498-54c8-43ca-aa18-128d04dc477b,Building 838 CHS,Naupada-Kopri,Sector 7,1958,2020-01-02,Poor,C3,Repair
6f4f32ff-68d7-41bb-a8f6-d65db87f0f56,Building 839 CHS,Kalwa,Sector 16,1963,2024-05-27,Dilapidated,C1,Demolish
e829715d-0fc5-46ba-9f98-cdd6ed847f07,Building 840 CHS,Vartak Nagar,Sector 2,2017,2024-08-14,Good,Safe,Monitor
7a25a92b-bc43-40e9-927e-97b6e5245d6c,Building 841 CHS,Lokmanya-Savarkar Nagar,Sector 16,1996,2018-02-23,Fair,C3,Repair
7e489d04-038c-4218-a86f-a96c1fa147ef,Building 842 CHS,Diva,Sector 14,1960,2022-01-18,Dilapidated,C2B,Repair
fa202990-e873-42b7-97a7-ef3061749229,Building 843 CHS,Vartak Nagar,Sector 17,1997,2024-12-01,Good,Safe,Monitor
ecbff601-c1a4-46c5-acad-55a08270f379,Building 844 CHS,Lokmanya-Savarkar Nagar,Sector 17,1955,2018-11-16,Dilapidated,C3,Repair
4d5c9e01-5a72-49fe-8750-0ef5ab6eab27,Building 845 CHS,Lokmanya-Savarkar Nagar,Sector 7,1962,2022-04-28,Poor,C2A,Evacuate
2c2b17c9-c7b3-4630-943a-0fdd087dbb85,Building 846 CHS,Wagle Estate,Sector 18,2017,2024-05-23,Good,Safe,Monitor
2c4f9396-b0dc-43af-bae0-f588a8d01957,Building 847 CHS,Majiwada-Manpada,Sector 15,2021,2021-11-24,Good,Safe,Monitor
b8da4079-9f63-4ce8-8214-403ff7b95852,Building 848 CHS,Diva,Sector 13,2004,2020-01-09,Good,Safe,Monitor
49cc8533-6773-41c2-8179-90620e5fa166,Building 849 CHS,Diva,Sector 20,2014,2019-10-10,Good,Safe,Monitor
c7efd058-553b-4058-95b0-de1b3141c18f,Building 850 CHS,Diva,Sector 11,2006,2021-07-14,Fair,Safe,Monitor
a189af5b-5dd0-4f11-807a-b2acdfeb11c4,Building 851 CHS,Majiwada-Manpada,Sector 20,1997,2026-02-21,Fair,Safe,Monitor
5b40d0a6-91a5-4893-b671-a65bcc3501ec,Building 852 CHS,Vartak Nagar,Sector 12,1980,2024-03-03,Dilapidated,C2A,Evacuate
6eaac064-ec88-499c-a7ae-22079cfe946c,Building 853 CHS,Naupada-Kopri,Sector 2,2007,2022-06-15,Good,Safe,Monitor
6c070a65-44ee-4587-a020-19d4587a3b1e,Building 854 CHS,Naupada-Kopri,Sector 10,1986,2021-05-21,Fair,Safe,Monitor
5b3c33a1-80df-47f3-a631-59dfe14e6f84,Building 855 CHS,Vartak Nagar,Sector 18,1978,2025-09-26,Poor,C2A,Evacuate
033050ad-9fc1-4b39-962f-df113b30cfd5,Building 856 CHS,Wagle Estate,Sector 4,2015,2024-05-30,Good,Safe,Monitor
edc67561-2d7d-4a9e-98c3-67c01a2e9aad,Building 857 CHS,Majiwada-Manpada,Sector 19,1954,2020-12-21,Dilapidated,C1,Demolish
5f4e2c67-1b5b-46b6-8c60-4f505b32c18a,Building 858 CHS,Kalwa,Sector 19,1981,2019-01-12,Poor,C3,Repair
e80d34fa-80f2-4d22-b5d4-90872c103291,Building 859 CHS,Wagle Estate,Sector 16,1977,2023-05-31,Dilapidated,C2B,Repair
cd740ebe-c776-4133-9349-53f7ea4568dc,Building 860 CHS,Vartak Nagar,Sector 2,2023,2023-11-02,Good,Safe,Monitor
716fd00e-07ed-4272-bb61-fb87be1834b4,Building 861 CHS,Majiwada-Manpada,Sector 14,2023,2023-06-22,Good,Safe,Monitor
903c0050-4f25-4dfb-9a46-c9afb5533c77,Building 862 CHS,Naupada-Kopri,Sector 13,2003,2020-07-17,Poor,Safe,Monitor
26bbd163-7122-40c7-9e72-f1c3b8aefb27,Building 863 CHS,Wagle Estate,Sector 11,1956,2024-01-21,Poor,C1,Demolish
dd2f5303-b6c3-4426-b01c-d426505098d7,Building 864 CHS,Naupada-Kopri,Sector 13,2014,2019-09-20,Good,Safe,Monitor
352af658-53d2-4bfc-bf78-edbaa260c907,Building 865 CHS,Diva,Sector 3,2007,2024-06-14,Good,Safe,Monitor
2f949b62-2b7b-458d-8d00-840b3ebb28b6,Building 866 CHS,Wagle Estate,Sector 11,1978,2019-08-30,Dilapidated,C2B,Repair
66b80a7d-f01c-404f-a4ef-b431b3262d44,Building 867 CHS,Kalwa,Sector 9,1960,2024-02-24,Dilapidated,C2B,Repair
8903400f-9d6f-45d1-bea6-a43f6e328cc7,Building 868 CHS,Wagle Estate,Sector 5,1960,2025-10-29,Poor,C2A,Evacuate
8e828cf8-04e1-4b63-9ba2-b5f5a7df03df,Building 869 CHS,Kalwa,Sector 19,2011,2023-06-22,Good,Safe,Monitor
30e1f8d5-b941-4dbb-8969-4fe0dc8cfb45,Building 870 CHS,Lokmanya-Savarkar Nagar,Sector 8,1975,2023-11-18,Dilapidated,C3,Repair
88eb2659-0907-44e3-b5c1-620118dc635b,Building 871 CHS,Uthalsar,Sector 4,1959,2025-09-05,Poor,C2A,Evacuate
74b215d0-583f-4d51-9738-4281fa431685,Building 872 CHS,Majiwada-Manpada,Sector 20,2002,2021-08-06,Fair,Safe,Monitor
fe1aa7ac-5ac4-414f-b438-40d39b9c5d89,Building 873 CHS,Mumbra,Sector 20,1953,2021-12-03,Dilapidated,C1,Demolish
0db187e5-10af-4026-bc92-df3ddc430f66,Building 874 CHS,Lokmanya-Savarkar Nagar,Sector 12,1968,2020-08-14,Dilapidated,C3,Repair
e2035e63-7031-414f-bdbd-15adb26c0ae6,Building 875 CHS,Naupada-Kopri,Sector 8,1969,2019-04-06,Dilapidated,C3,Repair
a3d22565-9b94-45e7-95b7-2965e41e1112,Building 876 CHS,Majiwada-Manpada,Sector 4,1968,2018-02-26,Fair,C3,Repair
07515e46-48b1-4b98-a0f1-0de3ce4ab6e9,Building 877 CHS,Diva,Sector 7,1989,2020-05-06,Fair,Safe,Monitor
c9fa24c5-a723-40ae-98e5-55ff0218f6c7,Building 878 CHS,Mumbra,Sector 20,1976,2024-02-26,Dilapidated,C2B,Repair
ec3d2d4e-c70e-47cc-950e-34c8e8d23c2f,Building 879 CHS,Diva,Sector 2,1968,2022-03-23,Dilapidated,C2B,Repair
841a71a0-7ad4-4021-9347-dc79a4c90200,Building 880 CHS,Vartak Nagar,Sector 2,1982,2025-10-23,Poor,C2A,Evacuate
e821bada-88cd-4fbf-8ba8-9054be50012f,Building 881 CHS,Uthalsar,Sector 13,2009,2018-02-04,Good,Safe,Monitor
14a4b598-ba27-401c-b70e-c2e02be2e8da,Building 882 CHS,Uthalsar,Sector 1,1984,2022-01-15,Dilapidated,C3,Repair
2693af0c-4aa6-4770-9166-88b6d32720bd,Building 883 CHS,Kalwa,Sector 17,1987,2020-08-04,Good,Safe,Monitor
243cb4ba-f93b-4e65-98a8-78a94dd106db,Building 884 CHS,Diva,Sector 3,1962,2024-09-11,Fair,C2A,Evacuate
46249e75-b13a-43b5-ae7d-37d6ea881b2a,Building 885 CHS,Naupada-Kopri,Sector 2,1973,2024-04-15,Poor,C3,Repair
91db052d-8bf7-4cbd-b165-7ad997844db5,Building 886 CHS,Kalwa,Sector 6,1981,2023-06-30,Fair,C2A,Evacuate
d665bc12-ed34-4777-a9c9-2120a36acda9,Building 887 CHS,Vartak Nagar,Sector 8,1952,2025-01-04,Poor,C2A,Evacuate
bedd6701-0532-4d08-b951-6240b66f5f2c,Building 888 CHS,Vartak Nagar,Sector 13,2014,2018-09-11,Good,Safe,Monitor
443f1b6b-ead1-42b8-96d0-559c3bf0b51b,Building 889 CHS,Wagle Estate,Sector 11,1953,2020-07-12,Fair,C3,Repair
92b8b690-de1c-48c2-9c5d-e4b05bbd7467,Building 890 CHS,Diva,Sector 20,2000,2022-04-15,Good,Safe,Monitor
8cdacd7e-7dcc-414c-acf1-330ed2527b98,Building 891 CHS,Vartak Nagar,Sector 20,1979,2022-10-13,Dilapidated,C2B,Repair
1f0676e1-e1e3-4a5f-983f-5ef97ad52c9c,Building 892 CHS,Wagle Estate,Sector 19,1992,2025-04-26,Fair,Safe,Monitor
55114bc6-8f92-4d3a-b425-b6ba3b3b618f,Building 893 CHS,Wagle Estate,Sector 10,2019,2020-04-08,Good,Safe,Monitor
86d0c819-b739-4ede-a328-b3340db88de5,Building 894 CHS,Wagle Estate,Sector 19,2017,2022-10-28,Fair,Safe,Monitor
5700a7eb-e8cc-46b2-91c1-97061a8fd330,Building 895 CHS,Uthalsar,Sector 6,1970,2026-01-25,Poor,C2B,Repair
407c5c7b-632e-4e2d-a87f-bee108aabeb3,Building 896 CHS,Majiwada-Manpada,Sector 14,1990,2018-05-01,Good,Safe,Monitor
cb2114ab-4f0f-4c43-a3f7-cd99283dec60,Building 897 CHS,Vartak Nagar,Sector 5,2002,2025-02-21,Fair,C3,Repair
cc4ce8ab-befb-4178-81da-88a173c50d50,Building 898 CHS,Vartak Nagar,Sector 20,1974,2024-11-11,Poor,C1,Demolish
b980d75f-7ee5-42a8-a580-d2e6b36136e3,Building 899 CHS,Lokmanya-Savarkar Nagar,Sector 8,2022,2024-09-08,Good,Safe,Monitor
db8f3a70-c229-4a90-a46c-48bb9b9c7e27,Building 900 CHS,Wagle Estate,Sector 17,1953,2023-05-07,Poor,C2B,Repair
3ab2c8fa-ae31-4204-840f-0b6e9926a91c,Building 901 CHS,Wagle Estate,Sector 13,2010,2022-03-12,Good,Safe,Monitor
4d7aaab2-302b-42f6-9f60-f53753b3cc4b,Building 902 CHS,Lokmanya-Savarkar Nagar,Sector 8,2012,2019-11-02,Good,Safe,Monitor
ddbd5948-74fb-4257-b06b-784e7c58669c,Building 903 CHS,Kalwa,Sector 8,1954,2021-01-10,Dilapidated,C3,Repair
8c9d3ada-5847-4627-9fce-13051808db9b,Building 904 CHS,Mumbra,Sector 11,1975,2022-12-05,Dilapidated,C1,Demolish
46e04589-bd5a-4c78-bf4b-a438a60507e7,Building 905 CHS,Kalwa,Sector 2,2008,2022-10-18,Good,Safe,Monitor
0be250e0-fcdf-46e3-b34e-03938d72cdaa,Building 906 CHS,Diva,Sector 17,1998,2024-05-31,Good,Safe,Monitor
2abe127f-4679-4f9c-8f53-04aa2caa7c1b,Building 907 CHS,Lokmanya-Savarkar Nagar,Sector 17,1954,2018-06-23,Dilapidated,C2A,Evacuate
bc67f4b8-24c7-43a9-9a53-d14e6beae2f5,Building 908 CHS,Diva,Sector 13,2018,2018-06-10,Good,Safe,Monitor
0e954f1b-9bd0-4006-bb90-8fc9f283fb69,Building 909 CHS,Lokmanya-Savarkar Nagar,Sector 10,2016,2018-07-21,Good,Safe,Monitor
dcb7d402-7eb5-4438-85af-99ad1c35f51c,Building 910 CHS,Vartak Nagar,Sector 15,2006,2021-06-01,Good,Safe,Monitor
8b199e19-579d-44ec-a652-db40bca240fc,Building 911 CHS,Diva,Sector 5,1971,2018-08-12,Dilapidated,C2B,Repair
afa16683-6734-4726-9414-72c845bb14a3,Building 912 CHS,Uthalsar,Sector 17,2009,2023-01-25,Good,Safe,Monitor
8532ec12-69a3-49bd-872f-911f4f52ad00,Building 913 CHS,Diva,Sector 5,1964,2025-10-22,Poor,C2B,Repair
80f56e3f-3441-4317-abc8-54c2203f0583,Building 914 CHS,Mumbra,Sector 19,2000,2020-01-03,Fair,Safe,Monitor
09491355-5481-4b5b-9fef-2fcaa325885e,Building 915 CHS,Wagle Estate,Sector 4,1975,2021-08-20,Fair,C1,Demolish
f4f4ad83-cf41-46f3-8c5a-123e8d547990,Building 916 CHS,Uthalsar,Sector 17,1961,2022-01-26,Poor,C2A,Evacuate
ae0a8b32-1782-486a-9565-e7b7d96aab2b,Building 917 CHS,Wagle Estate,Sector 13,1999,2024-11-12,Good,C2B,Repair
0b40c5bd-aefa-4ab2-8fde-f0f25b702214,Building 918 CHS,Wagle Estate,Sector 6,2020,2020-06-21,Good,Safe,Monitor
5bf4c979-cfc4-450a-957b-ea89a2d1aef2,Building 919 CHS,Vartak Nagar,Sector 10,1968,2022-09-15,Poor,C2B,Repair
d9a4501a-9789-4cff-b2c4-4f626eb31a47,Building 920 CHS,Uthalsar,Sector 5,2007,2020-01-11,Good,Safe,Monitor
7c1de863-e448-4736-8283-7ab1218a9d4d,Building 921 CHS,Mumbra,Sector 16,1975,2018-02-20,Poor,C2B,Repair
f9c19d3a-c151-4261-892f-e85eefa9c0c3,Building 922 CHS,Mumbra,Sector 8,2013,2018-01-24,Good,Safe,Monitor
184579eb-41f0-480d-b161-1b58fb81f556,Building 923 CHS,Mumbra,Sector 3,1977,2022-08-07,Dilapidated,C2A,Evacuate
4f5a5b09-bc2a-471e-b2b9-db66ade31b6a,Building 924 CHS,Diva,Sector 7,1950,2024-12-13,Poor,C2B,Repair
025fd86f-5c76-434d-9dc9-42dca9422a24,Building 925 CHS,Naupada-Kopri,Sector 5,1956,2021-11-30,Poor,C1,Demolish
aead1272-060a-4f65-8cb0-b6ae72e21f08,Building 926 CHS,Majiwada-Manpada,Sector 3,1954,2021-05-07,Dilapidated,C3,Repair
69d096de-45e9-4dac-8ddb-feda6d9bc118,Building 927 CHS,Vartak Nagar,Sector 20,1956,2019-10-23,Poor,C3,Repair
158bfa51-0d9b-49aa-bb88-7db656ed48b6,Building 928 CHS,Majiwada-Manpada,Sector 2,2023,2023-08-23,Good,Safe,Monitor
7951a0c5-33a4-4b80-af86-ea9ca3a431af,Building 929 CHS,Uthalsar,Sector 14,1961,2022-04-02,Dilapidated,C2A,Evacuate
81ea28f7-4537-4a54-93c7-31769d00929d,Building 930 CHS,Wagle Estate,Sector 4,2020,2023-04-13,Good,Safe,Monitor
be021630-5f98-4306-857a-94fff8b7c352,Building 931 CHS,Lokmanya-Savarkar Nagar,Sector 20,1985,2020-05-09,Poor,C2A,Evacuate
fbeab8df-f771-42b4-8db1-8378fa99832c,Building 932 CHS,Diva,Sector 3,1957,2025-01-20,Poor,C2B,Repair
b3af1f56-2946-4555-b649-fa8a33b9891a,Building 933 CHS,Vartak Nagar,Sector 14,2011,2024-10-13,Good,Safe,Monitor
43540dcd-531f-4c7b-a5ee-b57d0e750a82,Building 934 CHS,Majiwada-Manpada,Sector 5,1990,2024-12-27,Fair,Safe,Monitor
946932ff-1a62-4617-83d9-bd27e87bf799,Building 935 CHS,Mumbra,Sector 16,2022,2026-03-06,Good,Safe,Monitor
eb478efa-74d4-4698-81c4-486175a2160c,Building 936 CHS,Lokmanya-Savarkar Nagar,Sector 1,1973,2021-04-04,Fair,C2A,Evacuate
0b09b791-9bb2-4480-a58e-0ca136d20700,Building 937 CHS,Lokmanya-Savarkar Nagar,Sector 20,1965,2019-04-29,Poor,C2B,Repair
90c01292-c1be-4bfd-b2dd-f1414464e983,Building 938 CHS,Lokmanya-Savarkar Nagar,Sector 1,2003,2024-04-14,Fair,Safe,Monitor
ce408ed1-4f6f-4cc6-95b5-c79850fecd7d,Building 939 CHS,Vartak Nagar,Sector 10,1975,2018-10-05,Dilapidated,C2A,Evacuate
687490b2-2b35-45c9-bb76-5f0eda268c68,Building 940 CHS,Uthalsar,Sector 11,2014,2018-01-26,Good,Safe,Monitor
f6237ce8-8026-48cb-ac0d-4dca96cf6896,Building 941 CHS,Wagle Estate,Sector 7,1993,2018-04-30,Fair,Safe,Monitor
d2a1be41-ee31-4a62-861c-edbd2eb66b29,Building 942 CHS,Mumbra,Sector 2,1992,2023-05-17,Good,C2B,Repair
dd8f3c69-5ff9-4b7d-b9c7-6e524a18e9ee,Building 943 CHS,Majiwada-Manpada,Sector 15,1967,2024-01-09,Dilapidated,C2B,Repair
3062966f-edc3-4fe5-8119-60ba068e5056,Building 944 CHS,Vartak Nagar,Sector 19,2002,2023-11-05,Poor,Safe,Monitor
7776e970-a774-472c-9512-8bf5b4b2d2ff,Building 945 CHS,Majiwada-Manpada,Sector 12,1990,2024-06-23,Fair,Safe,Monitor
09b09cc9-69d2-4459-acae-2154ade6ddd9,Building 946 CHS,Majiwada-Manpada,Sector 13,1958,2018-05-08,Fair,C2A,Evacuate
