incident_id,incident_date,ward,area,incident_type,severity,affected_population,injuries,deaths,financial_loss,response_time_minutes,resolution_time_hours,status
da5dd24a-50f1-49f4-8677-0584e36edaac,2021-09-18,Vartak Nagar,Locality 33,Flood,Moderate,17,2,0,15290.41,46,11,Resolved
c100453d-8644-487e-8fed-4815d210bae3,2022-07-15,Diva,Locality 48,Tree Fall,Minor,8,3,0,40885.55,58,23,Resolved
c9d48d6f-8ef4-47c5-9c84-9d9a5c6049ea,2024-04-14,Diva,Locality 42,Road Accident,Minor,0,2,0,18614.31,45,47,Resolved
9b3b6644-a810-4af3-ae89-fd8992e45c2e,2026-08-16,Majiwada-Manpada,Locality 40,Flood,Minor,18,5,0,25490.27,34,5,Resolved
3ead3731-b6cd-46f0-bb20-94e005f788f7,2020-06-04,Uthalsar,Locality 1,Flood,Major,144,13,0,49577.46,50,65,Resolved
fc3a3633-725e-48dd-a416-e78f6805a6c0,2023-06-22,Kalwa,Locality 20,Flood,Moderate,12,2,0,1900.94,8,11,Resolved
c40434d7-cf0b-4b27-8351-91d7e9eee410,2021-08-11,Wagle Estate,Locality 4,Flood,Minor,18,3,0,9152.67,16,50,Resolved
79311f30-9eda-40b2-8b63-2953368b9ad0,2020-08-25,Kalwa,Locality 19,Flood,Minor,1,1,0,12324.04,29,13,Resolved
6f8e25ad-ec0d-4f51-8dbb-6c2ba162aec4,2021-03-04,Naupada-Kopri,Locality 21,Gas Leakage,Minor,14,0,0,34863.79,12,38,Resolved
3b4a01c2-d19c-45d6-a59b-7dc9ff2d9aff,2018-05-11,Uthalsar,Locality 5,Gas Leakage,Moderate,19,5,0,29060.21,6,71,Resolved
92cc2a8a-f2f9-4f44-8c20-dbcb11f8b827,2018-01-27,Majiwada-Manpada,Locality 11,Gas Leakage,Moderate,13,3,0,40098.32,19,46,Resolved
3ee3393a-c728-472d-9473-ad00366cd52a,2023-06-03,Diva,Locality 10,Landslide,Minor,5,1,0,13922.91,20,4,Resolved
2ed2590b-f2fb-40bd-b1da-106af0f050a3,2024-09-16,Uthalsar,Locality 11,Building Emergency,Minor,9,3,0,17000.14,32,3,Resolved
26144f1c-b0dd-40b0-a0a1-a264645a4089,2023-04-15,Mumbra,Locality 24,Fire,Moderate,15,0,0,33550.34,42,6,Resolved
6257d72e-82eb-4b1f-8915-a52a8c1a4fc5,2020-06-23,Mumbra,Locality 11,Flood,Major,201,17,0,35010.81,48,45,Resolved
d2efdebb-85c8-40c6-bd2e-f8b52395e442,2026-06-15,Kalwa,Locality 26,Landslide,Major,417,18,0,30144.02,50,15,Resolved
20826f19-fdf0-4657-a944-394b00c71d48,2019-04-16,Uthalsar,Locality 47,Road Accident,Minor,8,0,0,5587.2,21,21,Resolved
71dc5d49-7dc0-46ae-9798-7c17bba56571,2026-08-10,Majiwada-Manpada,Locality 29,Flood,Major,38,15,0,22540.42,9,27,Resolved
1c680504-8bcf-49dd-8a20-bcba0d8e35e9,2022-08-03,Naupada-Kopri,Locality 42,Gas Leakage,Moderate,1,3,0,30258.45,24,41,Resolved
f6778e9c-4a9d-412e-9c57-40ee6d887816,2018-08-07,Vartak Nagar,Locality 32,Tree Fall,Minor,12,0,0,32826.93,55,12,Resolved
7e97f824-ec7e-46b2-8fc1-1a7becbd472b,2025-02-01,Kalwa,Locality 44,Gas Leakage,Minor,4,5,0,43965.07,12,14,Resolved
1980dcaf-813b-48d2-afc1-1628af8e3055,2019-07-22,Diva,Locality 16,Tree Fall,Moderate,10,5,0,5304.55,15,4,Resolved
ef4cf55d-dfe7-407d-9e65-24187eaa1adb,2024-07-09,Naupada-Kopri,Locality 19,Tree Fall,Minor,4,4,0,4127.43,54,41,Resolved
4fdef5ab-ac90-4763-af6e-6c987bf10b5a,2018-12-23,Mumbra,Locality 27,Road Accident,Moderate,8,1,0,42738.22,9,16,Resolved
b7578ea4-cb85-433c-94ef-eb56dfe6af23,2019-06-27,Uthalsar,Locality 28,Flood,Minor,4,3,0,16538.08,23,51,Resolved
af880f85-2341-43f2-90a7-1b513d35276a,2021-06-27,Naupada-Kopri,Locality 28,Flood,Moderate,16,2,0,7188.5,9,11,Resolved
8329b63b-aa73-4a30-86b6-efd8ee559737,2023-07-04,Majiwada-Manpada,Locality 26,Flood,Moderate,10,1,0,14674.81,49,55,Resolved
18d25d11-b79d-4f35-94e9-0c330d3b2bb6,2022-07-11,Lokmanya-Savarkar Nagar,Locality 38,Flood,Major,405,9,0,5828.93,32,35,Resolved
c16baa5d-7abb-418b-842c-3f354edeb040,2023-06-21,Vartak Nagar,Locality 15,Flood,Minor,20,5,0,44200.91,35,14,Resolved
9b5a4ac4-2716-4088-b814-3e00fb85bdc4,2024-11-24,Lokmanya-Savarkar Nagar,Locality 39,Fire,Moderate,1,5,0,1582.21,36,70,Resolved
15f215a7-a2f4-4d81-8609-e834665d2a45,2024-09-19,Majiwada-Manpada,Locality 15,Fire,Moderate,0,3,0,3622.14,40,68,Resolved
67414e2c-cb22-4c6b-840c-d51928a8f8de,2022-08-21,Vartak Nagar,Locality 24,Flood,Moderate,20,3,0,12781.8,22,29,Resolved
70763d6b-0907-4397-9bf3-5c8d5df132ae,2025-10-08,Kalwa,Locality 33,Building Emergency,Major,395,17,0,2686.99,47,55,Resolved
2f368465-db79-4139-825b-b39c15aaa75e,2019-09-22,Mumbra,Locality 31,Tree Fall,Major,9,12,0,3390.29,5,28,Resolved
43546317-46aa-476b-b28c-b5131c4841dc,2023-06-20,Kalwa,Locality 48,Flood,Moderate,19,5,0,22936.74,46,3,Resolved
1fe46ac6-993e-4f07-ab19-05f3130590d8,2023-06-02,Majiwada-Manpada,Locality 18,Tree Fall,Moderate,14,4,0,8504.89,9,68,Resolved
bc10af09-822d-441e-a094-f251632cd06e,2024-07-17,Naupada-Kopri,Locality 19,Road Accident,Minor,2,1,0,37309.51,43,23,Resolved
030bc7eb-18ff-4660-85e7-25e9cf734246,2023-06-28,Vartak Nagar,Locality 12,Tree Fall,Minor,15,5,0,36331.92,45,49,Resolved
b0af2bb9-bf95-4990-9aac-e0b55ce36601,2026-06-24,Naupada-Kopri,Locality 43,Tree Fall,Minor,3,1,0,5362.47,12,20,Resolved
79f15a70-2ab2-4ed3-a906-5e30f27b7319,2020-07-18,Wagle Estate,Locality 22,Tree Fall,Major,199,7,0,11273.7,10,24,Resolved
c57f95b8-8c03-4e37-8ac8-dce56912dc44,2021-07-17,Majiwada-Manpada,Locality 17,Tree Fall,Critical,47,15,1,720160.11,49,15,Resolved
caf30fd1-bc43-4052-b205-06565aeda2bc,2025-07-07,Wagle Estate,Locality 17,Flood,Minor,5,5,0,25102.99,49,63,Resolved
7c4bdbaa-4c20-42c8-83ed-37c0bd5d63e7,2022-02-24,Wagle Estate,Locality 31,Gas Leakage,Minor,8,2,0,10071.65,33,31,Resolved
96b23b02-0117-4d80-ba08-88fb0886b1e5,2019-08-20,Vartak Nagar,Locality 37,Flood,Minor,4,0,0,48899.19,47,43,Resolved
c33453cd-63b3-4c41-8df4-0c1d648ea142,2021-06-28,Naupada-Kopri,Locality 32,Fire,Major,253,20,0,18842.67,49,71,Resolved
50e03804-cbbc-485a-b834-2114a282c11c,2021-12-13,Vartak Nagar,Locality 30,Fire,Moderate,4,1,0,24939.61,34,45,Resolved
d214dce3-066a-4328-b9df-b1eda32c837e,2024-08-22,Uthalsar,Locality 7,Flood,Minor,20,1,0,5168.3,25,14,Resolved
ce7be297-ecf3-4225-b216-0100fbc01ad6,2019-07-01,Mumbra,Locality 12,Flood,Minor,8,2,0,47331.42,48,6,Resolved
5a9d63bb-0007-4715-9b35-e8c9decb888f,2026-07-27,Vartak Nagar,Locality 12,Tree Fall,Major,116,5,0,9356.0,13,17,Resolved
9ac4b23d-94e1-40cd-99d9-50b1cbab8730,2026-01-16,Lokmanya-Savarkar Nagar,Locality 4,Building Emergency,Moderate,18,2,0,44437.74,60,61,Resolved
9edd5dc6-fb32-4168-9137-6139e99ea28e,2019-09-08,Mumbra,Locality 34,Flood,Minor,6,4,0,48772.31,40,57,Resolved
b866e5af-2e3e-4114-bacd-4323484a081c,2019-06-14,Diva,Locality 40,Tree Fall,Minor,19,3,0,32825.61,38,1,Resolved
1699834b-32e9-47f3-8226-f70c6c12a961,2021-07-03,Mumbra,Locality 36,Flood,Major,402,11,0,14227.89,43,70,Resolved
1c375dd5-dd1f-4615-811d-337fea940c4b,2026-04-01,Lokmanya-Savarkar Nagar,Locality 35,Road Accident,Moderate,3,2,0,49245.73,33,30,Resolved
a4783bd3-65ee-4517-ac4c-789974b3fb1d,2022-07-19,Vartak Nagar,Locality 2,Flood,Minor,14,2,0,42273.39,25,40,Resolved
60925a27-d4b1-449e-9a3c-fb1f966f2a6f,2018-01-11,Lokmanya-Savarkar Nagar,Locality 17,Building Emergency,Critical,282,12,4,566905.98,59,27,Resolved
20355052-f75f-4fb9-9e65-1b7d361302bc,2019-11-25,Diva,Locality 34,Road Accident,Minor,10,4,0,40745.16,41,30,Resolved
16009240-2272-46a7-938b-af493313ef1a,2026-08-09,Mumbra,Locality 32,Flood,Moderate,11,4,0,38424.56,26,66,Resolved
499db899-ae6d-4193-bcef-2de373c15c42,2024-09-25,Vartak Nagar,Locality 50,Flood,Minor,0,1,0,11601.88,7,58,Resolved
88b3839d-e0d3-4b88-8119-3ccf5b690f1d,2025-08-02,Kalwa,Locality 46,Tree Fall,Minor,13,1,0,5439.92,41,9,Resolved
9ae57008-10b2-49bf-be26-a54e37c5cb30,2023-02-11,Lokmanya-Savarkar Nagar,Locality 13,Fire,Minor,8,1,0,25013.65,51,15,Resolved
d984ee05-a25f-4e43-ba81-291a7bcc4e7b,2025-04-16,Uthalsar,Locality 2,Fire,Critical,212,2,1,537080.88,45,28,Resolved
25588919-fd50-45b3-a614-f5f4f85b7319,2018-08-01,Vartak Nagar,Locality 26,Flood,Critical,93,13,0,529136.22,56,13,Resolved
2f9628d5-d3de-449f-a335-80f817864124,2022-08-05,Vartak Nagar,Locality 24,Building Emergency,Moderate,10,2,0,46652.2,20,19,Resolved
160cb07a-0c9a-41d5-aac3-840aed08d99a,2020-09-19,Naupada-Kopri,Locality 9,Flood,Minor,0,1,0,19844.91,33,16,Resolved
3ea4ae72-f4d0-4b09-a62e-11a669b7bae3,2018-03-20,Majiwada-Manpada,Locality 21,Building Emergency,Moderate,10,5,0,48515.03,6,30,Resolved
14af8ecf-f147-424c-9c1a-9af8386b70cf,2024-06-18,Vartak Nagar,Locality 48,Flood,Minor,17,3,0,17005.46,50,58,Resolved
dd759a0b-5f35-476a-85af-6a7e43a78c5d,2025-12-09,Vartak Nagar,Locality 6,Road Accident,Critical,498,3,2,149978.67,45,47,Resolved
d29c36a1-8a99-4b07-aa64-a522368b5ac1,2023-06-14,Mumbra,Locality 4,Gas Leakage,Major,59,10,0,1471.37,55,23,Resolved
df191bd2-3343-4c03-a95e-952e90fcb215,2025-11-26,Majiwada-Manpada,Locality 5,Road Accident,Moderate,7,4,0,34298.12,7,4,Resolved
d98c3219-176a-492a-8986-0eedc32d325a,2019-11-10,Naupada-Kopri,Locality 2,Gas Leakage,Minor,18,5,0,27403.37,29,62,Resolved
21faa72b-6291-40d9-b76a-67199272ecbd,2022-08-14,Majiwada-Manpada,Locality 3,Flood,Minor,9,2,0,1272.31,8,2,Resolved
c8ba9787-7db5-4752-affd-c79a3cb7cf77,2022-08-28,Majiwada-Manpada,Locality 19,Flood,Minor,17,3,0,19867.15,55,28,Resolved
223d905e-2c79-47bc-8af6-7079f544d32f,2020-06-12,Kalwa,Locality 26,Building Emergency,Minor,13,4,0,29467.14,14,37,Resolved
c4ae9014-f36d-4b28-bbf0-dc3d78c432d4,2019-07-07,Diva,Locality 6,Flood,Minor,16,3,0,30519.47,52,11,Resolved
382aa05d-ea27-441d-982d-aa79f0775807,2024-09-12,Wagle Estate,Locality 24,Flood,Moderate,18,2,0,3934.04,48,16,Resolved
6bbf7f83-546e-4db6-b3be-99ec1eccee4e,2019-07-11,Naupada-Kopri,Locality 41,Flood,Moderate,13,0,0,39018.25,21,10,Resolved
26175c87-bae2-4a0f-ad8d-13f373ca6ea6,2025-08-28,Kalwa,Locality 50,Fire,Major,421,5,0,31666.33,49,30,Resolved
5dfe8814-3723-4bc8-a0dc-95ffdc460008,2025-06-13,Mumbra,Locality 27,Flood,Minor,16,2,0,16057.17,29,13,Resolved
6fe95b78-9bb3-4b17-b816-4606f77613b5,2024-07-10,Majiwada-Manpada,Locality 17,Flood,Major,349,18,0,30740.02,53,24,Resolved
f22b3c73-e9c1-41ff-9c7a-0c85e54def71,2020-08-17,Uthalsar,Locality 18,Flood,Major,482,9,0,43333.38,45,17,Resolved
627a2f79-1aec-4381-ab17-26e5af190078,2022-11-25,Mumbra,Locality 46,Road Accident,Critical,439,7,3,773349.56,25,12,Resolved
21d081b1-fe9a-478a-8a46-e48b113d7096,2022-09-01,Naupada-Kopri,Locality 17,Flood,Moderate,12,2,0,19839.96,59,70,Resolved
b5b2404c-c10a-4eec-a135-60aa23e2b4e5,2022-06-18,Diva,Locality 31,Flood,Moderate,12,0,0,32556.97,35,32,Resolved
0ee63f07-84a8-456c-a821-b6fcb9c5bd6c,2025-11-14,Vartak Nagar,Locality 3,Fire,Major,164,17,0,46336.43,33,68,Resolved
32d053e0-264a-4dac-a0dc-e474b5887b0d,2019-07-28,Diva,Locality 20,Flood,Moderate,14,3,0,7213.04,39,58,Resolved
6e3cb64f-9a32-44b2-8c0c-a027210860bb,2024-07-25,Naupada-Kopri,Locality 24,Tree Fall,Moderate,5,0,0,29828.05,43,25,Resolved
fded5a94-4706-4997-b74b-dc28906e7145,2021-06-04,Mumbra,Locality 34,Tree Fall,Moderate,11,4,0,25314.65,59,2,Resolved
f6b8be45-f2bd-4b3c-98aa-00be7076bc14,2019-07-01,Majiwada-Manpada,Locality 32,Tree Fall,Major,23,15,0,36949.29,18,54,Resolved
2e10d0fd-8348-445f-a26d-e8354fd2bff0,2025-05-16,Mumbra,Locality 4,Fire,Critical,69,5,2,824462.95,59,60,Resolved
73cc4d9d-1c4b-4d4a-88ec-56ee998b659f,2018-12-23,Uthalsar,Locality 41,Electrical Hazard,Minor,19,2,0,13546.33,23,5,Resolved
17e86782-c308-4b4e-b548-a009bf4c1a0b,2023-09-15,Majiwada-Manpada,Locality 17,Fire,Minor,8,3,0,49674.72,18,63,Resolved
4fa9f818-ec41-4474-8da3-6cf49193f788,2023-05-11,Majiwada-Manpada,Locality 14,Heat Wave,Major,123,17,0,20128.44,58,53,Resolved
1092b082-83ed-4cdb-b397-cd802f465f46,2022-12-06,Naupada-Kopri,Locality 14,Building Emergency,Major,399,12,0,2292.85,41,44,Resolved
cca1341e-ab5d-4dc1-b97e-e40d6392f4cb,2025-06-05,Diva,Locality 37,Flood,Moderate,10,5,0,38957.41,35,50,Resolved
24b72308-651f-4996-977a-2cef5e97f877,2025-09-02,Diva,Locality 48,Fire,Moderate,20,2,0,42233.29,60,21,Resolved
5885c10d-2ec8-43c5-8343-f32be9ec58c3,2018-07-08,Diva,Locality 50,Landslide,Major,237,19,0,2524.52,45,24,Resolved
0607ae6f-3e70-4ce8-bc16-f4fa801fa79d,2020-07-21,Vartak Nagar,Locality 7,Tree Fall,Minor,13,2,0,3262.98,35,51,Resolved
660789b1-7fa4-444a-a03a-ab7130d2a899,2025-07-22,Diva,Locality 37,Tree Fall,Minor,2,2,0,25057.65,31,37,Resolved
9653c744-2a34-4a70-82fc-bead30021d83,2021-07-22,Kalwa,Locality 12,Fire,Moderate,10,0,0,42871.96,48,61,Resolved
dfed9e6a-e263-4d8a-b6bb-8a412b0b1343,2018-06-04,Kalwa,Locality 4,Fire,Moderate,15,2,0,21927.49,35,68,Resolved
667776d7-cbba-4fd9-8d60-bc3542e5680c,2021-03-02,Mumbra,Locality 49,Fire,Moderate,9,0,0,26670.41,17,28,Resolved
210be6b9-a31f-49a0-8f4a-1f97ed540e2c,2018-10-05,Lokmanya-Savarkar Nagar,Locality 49,Building Emergency,Critical,399,17,1,848081.85,32,23,Resolved
b253dd5a-6309-42ea-abed-e72d4054ab81,2018-06-03,Kalwa,Locality 8,Flood,Moderate,20,5,0,18270.45,44,16,Resolved
44973616-ee83-47a9-a71f-72c26040d181,2022-10-14,Vartak Nagar,Locality 36,Fire,Minor,14,0,0,49555.02,39,20,Resolved
0642e7b9-cd2e-49cc-8f02-a8962e5c04e6,2022-02-14,Kalwa,Locality 15,Landslide,Minor,18,0,0,33022.7,6,25,Resolved
994ab1a9-195b-46d2-85de-33f50df81ed1,2018-12-12,Kalwa,Locality 13,Building Emergency,Critical,285,15,2,238764.71,41,38,Resolved
6d31a546-6c93-4935-998a-da5cc39a4efa,2025-12-12,Vartak Nagar,Locality 31,Fire,Major,368,18,0,25544.54,29,32,Resolved
8641caeb-ac72-4146-a71e-9c8d1aa71b5a,2023-08-02,Lokmanya-Savarkar Nagar,Locality 9,Tree Fall,Minor,2,5,0,9786.22,33,61,Resolved
7bfb5979-abac-4b97-99f2-4a54bd3dbb83,2021-10-27,Diva,Locality 13,Landslide,Minor,5,0,0,47490.7,26,46,Resolved
44c7b1c4-a9c1-4f0e-8669-90ad09c54013,2022-08-28,Vartak Nagar,Locality 10,Tree Fall,Moderate,12,5,0,26040.31,49,60,Resolved
db75006d-238b-4d8e-8cdb-6a0acab4adc3,2025-05-19,Lokmanya-Savarkar Nagar,Locality 11,Heat Wave,Major,437,18,0,28900.38,22,11,Resolved
3e31e05e-ebfb-4fe7-88ad-cb8caae90bd1,2026-07-16,Mumbra,Locality 4,Tree Fall,Minor,9,4,0,19793.94,44,11,Resolved
77c8503b-62b5-46ac-b54f-552740d79755,2020-08-20,Kalwa,Locality 7,Flood,Major,380,14,0,16361.31,58,37,Resolved
c6f09871-19f4-4bef-9a9a-fa0d756beea6,2026-06-02,Wagle Estate,Locality 30,Flood,Minor,3,0,0,13929.75,50,2,Resolved
8b548012-ca44-47b6-b7be-92aa7083f936,2022-03-08,Lokmanya-Savarkar Nagar,Locality 7,Fire,Moderate,9,1,0,21694.33,33,68,Resolved
5e464030-393d-4b64-84a1-9285dfa424e3,2023-04-11,Naupada-Kopri,Locality 2,Fire,Minor,3,1,0,19131.55,9,11,Resolved
1213c964-4c4c-4acc-94ba-a9eca4e54f4a,2022-09-12,Kalwa,Locality 31,Road Accident,Moderate,1,1,0,47765.2,10,29,Resolved
3e457f11-3aba-48c1-9608-93be278b4c87,2019-12-22,Mumbra,Locality 27,Fire,Minor,0,1,0,5521.5,33,47,Resolved
849c989f-07b1-4d44-8fc2-d37e4631bdd8,2018-04-06,Uthalsar,Locality 39,Building Emergency,Major,246,16,0,11442.39,18,31,Resolved
90f73403-9088-4206-a9f4-6ed87a91f6b6,2018-11-03,Naupada-Kopri,Locality 5,Building Emergency,Minor,17,2,0,28718.36,31,21,Resolved
c7e85dfc-376b-4224-8e4b-bcd6bb761ea9,2020-03-24,Vartak Nagar,Locality 25,Fire,Minor,10,0,0,21380.49,18,68,Resolved
7906eb30-044f-4131-b481-dafeea5683a6,2024-08-02,Wagle Estate,Locality 18,Flood,Critical,424,12,2,324596.12,39,6,Resolved
72191f9c-1191-4d22-87e2-50d439c070dd,2018-09-26,Naupada-Kopri,Locality 37,Tree Fall,Critical,483,12,2,771723.99,9,15,Resolved
c426ff2f-69fa-4255-a503-2c6cf2d5c497,2020-07-16,Kalwa,Locality 49,Flood,Moderate,15,1,0,40143.04,49,36,Resolved
120f221c-e86d-428c-b90b-c4de9243a8ff,2024-10-14,Diva,Locality 10,Landslide,Minor,10,4,0,42291.3,26,49,Resolved
679f72cd-18a1-437d-9c0c-928f2adacc56,2020-09-06,Vartak Nagar,Locality 43,Tree Fall,Moderate,16,2,0,38098.97,29,34,Resolved
c75472fd-c66f-4b5d-8922-67be52b0bf59,2025-08-11,Vartak Nagar,Locality 7,Tree Fall,Major,406,18,0,8808.65,54,64,Resolved
df93f97f-a743-44ff-9d85-bd391455d651,2019-08-13,Naupada-Kopri,Locality 43,Flood,Minor,10,4,0,2032.0,9,64,Resolved
a55fe0dc-f1bc-4f13-8dc2-85a7d2a811e5,2020-06-13,Mumbra,Locality 17,Tree Fall,Major,138,14,0,42663.61,25,6,Resolved
88c7fc35-e500-45da-89c8-829a0851b9ef,2022-02-09,Wagle Estate,Locality 32,Road Accident,Moderate,20,2,0,38521.91,52,52,Resolved
af409bf8-2aa0-44a9-b058-268820074b8b,2023-06-28,Naupada-Kopri,Locality 43,Flood,Minor,13,0,0,12139.2,47,66,Resolved
a4a52e2e-3fde-4482-822f-0255d516df3a,2024-03-17,Vartak Nagar,Locality 5,Electrical Hazard,Major,210,16,0,3107.02,14,33,Resolved
e3d57d07-6528-4751-be77-c5eefe716243,2026-11-04,Vartak Nagar,Locality 6,Road Accident,Minor,14,0,0,22818.97,29,69,Resolved
afcbd86f-0e54-4904-b830-6c13015f3a48,2024-01-18,Uthalsar,Locality 39,Fire,Critical,383,9,4,525167.01,47,29,Resolved
88a312bf-baa0-44d5-a0db-8dc2f6385d5c,2024-08-14,Uthalsar,Locality 6,Fire,Moderate,10,2,0,13327.19,60,59,Resolved
b6f9497a-8aa9-437c-85a7-65c3f0f38c8e,2019-07-23,Mumbra,Locality 1,Flood,Minor,14,0,0,35807.58,39,1,Resolved
17b96d9c-bfa9-40a4-b578-620fcacc95a7,2022-09-06,Diva,Locality 34,Gas Leakage,Minor,20,2,0,18766.89,32,14,Resolved
26d8db0d-c286-4110-993d-7867e8597b73,2018-07-14,Kalwa,Locality 12,Tree Fall,Moderate,17,5,0,5524.64,51,21,Resolved
1f9d1b95-898b-4b1f-99ce-f972cdc2aca4,2019-05-09,Lokmanya-Savarkar Nagar,Locality 24,Road Accident,Minor,5,5,0,30001.63,14,15,Resolved
ed103efb-3dde-49f1-ad45-73867e904e63,2025-08-18,Lokmanya-Savarkar Nagar,Locality 34,Tree Fall,Minor,18,3,0,45668.0,22,7,Resolved
1fb0035b-b743-44d8-9bc2-3fbf56200121,2023-08-19,Vartak Nagar,Locality 38,Flood,Major,376,16,0,31774.45,54,51,Resolved
05bb60d1-4b38-418d-86d3-82e1ad4a9af6,2018-09-03,Wagle Estate,Locality 4,Building Emergency,Moderate,17,1,0,17769.86,30,17,Resolved
d089241c-388c-4b30-85cd-eabcd97fa86e,2026-08-18,Naupada-Kopri,Locality 26,Flood,Minor,20,3,0,41366.32,7,9,Resolved
e027f364-fe9d-4ced-9467-e3ca45135018,2024-08-23,Lokmanya-Savarkar Nagar,Locality 40,Flood,Moderate,3,1,0,45174.9,26,46,Resolved
2541c577-5265-4c80-8777-52d6c71bb853,2024-07-25,Uthalsar,Locality 23,Flood,Moderate,17,3,0,8432.0,41,52,Resolved
668389b8-c976-4ae8-8390-cb28d321b65f,2021-12-13,Naupada-Kopri,Locality 33,Building Emergency,Minor,15,2,0,12930.0,60,49,Resolved
c179e1ac-f625-4615-98f6-ce84e899c3f6,2020-09-06,Majiwada-Manpada,Locality 25,Flood,Major,314,13,0,3254.03,40,3,Resolved
6132b011-79f2-41d2-b850-835c2f1c9e7f,2025-07-27,Lokmanya-Savarkar Nagar,Locality 13,Flood,Major,325,19,0,25402.87,11,69,Resolved
8c1d3e35-6fb9-4887-9b72-f63fa9599edb,2018-02-02,Naupada-Kopri,Locality 16,Gas Leakage,Moderate,18,2,0,27455.73,37,37,Resolved
2e328b6f-8e2d-48f0-aed6-792d206cbfbc,2022-08-14,Naupada-Kopri,Locality 1,Flood,Minor,17,2,0,41990.54,50,54,Resolved
d8c00183-fd11-438d-ae1c-59c5d0e63f5d,2025-11-02,Kalwa,Locality 19,Fire,Minor,9,5,0,13003.83,28,1,Resolved
2b233ffa-2946-44f0-8816-47fb730ae272,2023-09-24,Diva,Locality 32,Tree Fall,Major,335,3,0,13877.43,5,17,Resolved
593b31cb-925b-4d8d-8373-c23e3131d6be,2025-06-14,Vartak Nagar,Locality 21,Tree Fall,Minor,20,1,0,1214.77,54,7,Resolved
2a40ef9b-2438-46f6-bbb0-fceff8bca32c,2026-02-11,Mumbra,Locality 50,Road Accident,Minor,0,3,0,11277.8,39,66,Resolved
ca8e6ec7-54a8-499e-a6b5-34a48dd5840c,2018-07-13,Wagle Estate,Locality 11,Tree Fall,Moderate,11,4,0,16949.64,5,57,Resolved
68681a30-a4d9-489e-a68c-a0d142b1f12c,2020-06-18,Majiwada-Manpada,Locality 22,Flood,Minor,5,2,0,45019.86,12,25,Resolved
f505b4e9-7b5a-4fda-a581-06cd814c63f8,2025-06-18,Diva,Locality 14,Flood,Moderate,19,2,0,1659.48,28,16,Resolved
ae3f0718-4955-4f04-8f96-2ce7d476e569,2026-02-21,Vartak Nagar,Locality 7,Road Accident,Minor,4,0,0,18583.96,10,38,Resolved
5a580e24-5382-44ad-9d15-36122594a99e,2018-09-16,Vartak Nagar,Locality 5,Flood,Moderate,10,0,0,48899.22,52,48,Resolved
0dfb7ff3-a419-4b09-aa27-10741ecf414c,2021-09-07,Wagle Estate,Locality 36,Tree Fall,Moderate,18,5,0,31623.4,55,49,Resolved
24709e31-b65d-4d6b-9455-b3b3df572fea,2022-10-15,Lokmanya-Savarkar Nagar,Locality 44,Gas Leakage,Moderate,11,4,0,10950.18,41,20,Resolved
1d6109ed-c665-4c5e-bb72-906d0a74fc6a,2024-08-02,Majiwada-Manpada,Locality 10,Flood,Moderate,9,3,0,40748.73,33,11,Resolved
982401cc-f5a8-4a6c-876c-14c33166bdb8,2021-02-16,Lokmanya-Savarkar Nagar,Locality 35,Building Emergency,Moderate,2,2,0,31166.85,13,41,Resolved
ef0cd645-da30-4cb3-8b33-4a2f81fd6974,2024-07-19,Vartak Nagar,Locality 44,Fire,Major,354,15,0,15576.54,32,45,Resolved
1d1de626-da9f-48a7-9e79-6ea8ebd05880,2023-07-23,Vartak Nagar,Locality 3,Flood,Minor,17,3,0,28044.24,12,48,Resolved
9b237bf8-4ede-44ac-908b-1a67cdece446,2022-02-13,Lokmanya-Savarkar Nagar,Locality 38,Fire,Major,245,5,0,27171.38,44,71,Resolved
35876a8f-5d07-4f1c-ba54-3f100e444f4c,2021-04-22,Naupada-Kopri,Locality 16,Building Emergency,Minor,7,0,0,14778.36,56,27,Resolved
bb0f244a-6685-4d48-a541-9a0098f1df79,2021-09-04,Kalwa,Locality 32,Fire,Minor,0,1,0,16895.4,44,20,Resolved
261453e5-fe9a-446e-becb-4ef275a9745b,2021-08-25,Diva,Locality 42,Flood,Critical,78,14,2,520571.85,56,64,Resolved
9fbc3c7f-cf37-4e41-98cf-0cc6bbdc5369,2023-06-16,Diva,Locality 23,Tree Fall,Moderate,6,3,0,10924.33,37,4,Resolved
550d6f6b-40e4-49f3-b21a-90862f0ce9c7,2021-08-17,Naupada-Kopri,Locality 13,Electrical Hazard,Major,452,18,0,48828.97,14,26,Resolved
575eaf02-6b72-48c3-a117-e55719fe12c9,2025-10-01,Uthalsar,Locality 32,Building Emergency,Moderate,1,4,0,27558.37,23,60,Resolved
fed96fb6-5f6b-4694-8e63-cb94d7d50ab2,2023-08-04,Diva,Locality 43,Fire,Moderate,20,3,0,7791.82,5,65,Resolved
67372be5-e2fb-4a6f-b42a-c09515ae756c,2024-11-27,Lokmanya-Savarkar Nagar,Locality 33,Building Emergency,Moderate,20,4,0,46790.72,48,23,Resolved
727f5495-9ac5-4bf0-bde5-e404f1ec5969,2026-07-19,Kalwa,Locality 44,Fire,Minor,16,3,0,38976.69,30,65,Resolved
97ab15df-f7b9-4808-9886-8f5837104c2a,2018-07-10,Wagle Estate,Locality 33,Flood,Minor,0,4,0,33927.25,29,42,Resolved
